audience_id,audience_name,audience_type,type,category,parent,source,updated_at
"80437","Perfumes & Fragrances","IN_MARKET","in_market","Beauty & Personal Care","Beauty & Personal Care","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80438","Outerwear","IN_MARKET","in_market","Apparel & Accessories","Apparel & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80439","Shoes","IN_MARKET","in_market","Apparel & Accessories","Apparel & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80440","Swimwear","IN_MARKET","in_market","Apparel & Accessories","Apparel & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80441","Wallets, Briefcases & Leather Goods","IN_MARKET","in_market","Apparel & Accessories","Apparel & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80442","Women's Apparel","IN_MARKET","in_market","Apparel & Accessories","Apparel & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80443","Bridal Wear","IN_MARKET","in_market","Apparel & Accessories","Formal Wear","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80444","Suits & Business Attire","IN_MARKET","in_market","Apparel & Accessories","Formal Wear","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80445","Fine Jewelry","IN_MARKET","in_market","Apparel & Accessories","Jewelry & Watches","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80446","Wedding & Engagement Rings","IN_MARKET","in_market","Apparel & Accessories","Jewelry & Watches","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80447","Watches","IN_MARKET","in_market","Apparel & Accessories","Jewelry & Watches","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80448","Athletic Shoes","IN_MARKET","in_market","Apparel & Accessories","Shoes","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80449","Boots","IN_MARKET","in_market","Apparel & Accessories","Shoes","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80450","Dress Shoes","IN_MARKET","in_market","Apparel & Accessories","Shoes","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80451","Tampa Bay Area (Air Travel Destination)","IN_MARKET","in_market","Travel","Trips to Tampa Bay Area","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80452","Charlotte (Air Travel Destination)","IN_MARKET","in_market","Travel","Trips to Charlotte","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80453","San Antonio (Air Travel Destination)","IN_MARKET","in_market","Travel","Trips to San Antonio","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80454","St. Louis (Air Travel Destination)","IN_MARKET","in_market","Travel","Trips to St. Louis","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80455","Orange County, CA (Air Travel Destination)","IN_MARKET","in_market","Travel","Trips to Orange County, CA","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80456","Mexico (Air Travel Destination)","IN_MARKET","in_market","Travel","Trips to Mexico","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80457","Tampa Bay Area (Hotel Location)","IN_MARKET","in_market","Travel","Trips to Tampa Bay Area","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80458","Charlotte (Hotel Location)","IN_MARKET","in_market","Travel","Trips to Charlotte","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80459","San Antonio (Hotel Location)","IN_MARKET","in_market","Travel","Trips to San Antonio","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80460","St. Louis (Hotel Location)","IN_MARKET","in_market","Travel","Trips to St. Louis","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80461","Orange County, CA (Hotel Location)","IN_MARKET","in_market","Travel","Trips to Orange County, CA","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80462","Mexico (Hotel Location)","IN_MARKET","in_market","Travel","Trips to Mexico","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80463","Business Services","IN_MARKET","in_market","","","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80464","Gifts & Occasions","IN_MARKET","in_market","","","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80465","Vacation Rentals","IN_MARKET","in_market","Travel","Hotels & Accommodations","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80466","Myrtle Beach & Grand Strand (Hotel Location)","IN_MARKET","in_market","Travel","Trips to Myrtle Beach & Grand Strand","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80467","Myrtle Beach & Grand Strand (Air Travel Destination)","IN_MARKET","in_market","Travel","Trips to Myrtle Beach & Grand Strand","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80468","Auto Parts & Accessories","IN_MARKET","in_market","Autos & Vehicles","Autos & Vehicles","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80469","Auto Repair & Maintenance","IN_MARKET","in_market","Autos & Vehicles","Autos & Vehicles","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80470","Auto Exterior Parts & Accessories","IN_MARKET","in_market","Autos & Vehicles","Auto Parts & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80471","Auto Interior Parts & Accessories","IN_MARKET","in_market","Autos & Vehicles","Auto Parts & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80472","Automotive Electronic Components","IN_MARKET","in_market","Autos & Vehicles","Auto Parts & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80473","Car Batteries","IN_MARKET","in_market","Autos & Vehicles","Auto Parts & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80474","Car Brakes","IN_MARKET","in_market","Autos & Vehicles","Auto Parts & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80475","Engine & Transmission","IN_MARKET","in_market","Autos & Vehicles","Auto Parts & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80476","High Performance & Aftermarket Auto Parts","IN_MARKET","in_market","Autos & Vehicles","Auto Parts & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80477","Wheels & Tires","IN_MARKET","in_market","Autos & Vehicles","Auto Parts & Accessories","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80478","Glass Repair & Replacement","IN_MARKET","in_market","Autos & Vehicles","Auto Repair & Maintenance","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80479","Brake Service & Repair","IN_MARKET","in_market","Autos & Vehicles","Auto Repair & Maintenance","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80480","Collision & Auto Body Repair","IN_MARKET","in_market","Autos & Vehicles","Auto Repair & Maintenance","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80481","Oil Changes","IN_MARKET","in_market","Autos & Vehicles","Auto Repair & Maintenance","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80482","Transmission Repair","IN_MARKET","in_market","Autos & Vehicles","Auto Repair & Maintenance","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80483","Home & Garden Services","IN_MARKET","in_market","Home & Garden","Home & Garden","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80484","Architectural Services","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80485","Carpet Installation","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80486","Door & Window Installation","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80487","Electrician Services","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80488","Flooring Services","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80489","Foundation Repair","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80490","General Contracting & Remodeling Services","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80491","Home Cleaning Services","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80492","Home Inspection Services","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80493","Interior Design & Decorating Services","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80494","Landscape Design","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80495","Lawn & Garden Maintenance","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80496","Locksmith Services","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
"80497","Painting Services","IN_MARKET","in_market","Home & Garden","Home & Garden Services","https://developers.google.com/static/google-ads/api/data/tables/in-market-categories.csv","2026-08-09"
